真实值,预测值
0.8573938637870786,0.6654146796954616
1.6719177711054758,0.6957044279009041
1.8608465819096789,0.48078958095245566
1.6465191010416274,0.49336227199678506
1.4481618637126907,0.13604717858307327
1.2330308485785202,0.45701108052301015
0.8132365989400009,0.8721085850353828
0.6945013100187531,1.1955376776993643
0.5352399450671557,1.300794116009871
0.6217989270712033,1.1925964802633253
0.5259730988024571,0.9431056411844573
0.3550495694069966,0.7799204961344471
0.37639999890186515,0.7640201251402119
0.475701986278387,0.7739005396896371
0.6013000692170587,0.7549716305782631
0.8825217777395175,0.6678340165619286
0.6617289029530462,0.39807577243383074
1.0274745556099252,0.46855096801333335
0.6698428522272262,0.3366163186608645
0.6496344021377387,0.4110393130260822
1.1431638382778142,0.6395400029196188
0.8733029688494238,0.5991820577003864
0.6770331737987748,0.6910884729047748
0.7562511715563766,1.0847918775817291
0.48812401464781907,1.0973842202793058
0.6848632658593801,1.0950456735428562
0.7704898860926863,1.0269483280062983
1.0300052518447944,0.8952473149757716
0.588980666147919,0.8059611202043798
1.0718938425003026,0.8380195172020951
0.8596057665359333,0.8954329139231089
0.6303037258933052,0.8594310851737336
0.522841935385026,0.851814977781823
0.5673900497800257,0.811524721590443
0.7497770435698471,0.6103092604725125
1.057445510329353,0.5854914059379783
1.0550589262182983,0.6352035381030091
0.9535384855418393,0.611879209215283
0.8940136278552356,0.6701245259237734
0.7309922465822879,0.7269461895303354
0.6865161882491955,0.763081212818388
0.45629051990393604,0.855098987391179
0.5880766900985351,0.9019965661077658
0.5224095990135815,0.8953084534525415
0.9811512418715701,0.8458517927797279
1.0203191703108165,0.7608452913822308
0.8983959465294227,0.661530202903544
0.6416776660895386,0.5874587547797534
0.5551208676025184,0.6185018163596824
0.5254730734031603,0.7154412383124521
0.6176436941678759,0.7471218868644104
0.27537958362470294,0.9908569750587956
0.4159413087528136,0.8092691485010383
0.5734580435994407,0.7972925576052157
0.37635632856131523,0.6343869027347252
0.4526658816382906,0.6849615241256174
0.4760906523092815,0.6780506927335885
0.44270686047587543,0.5213003723636129
0.47252715252040595,0.5020897895556917
0.5045375121435163,0.3875468533272388
0.41951790964385416,0.29837856847533195
0.4597230086711618,0.3059728406969675
0.40938420711923923,0.3016123571930554
0.41040827660513546,0.23336653249862757
0.2594682950453302,0.28590850273129487
0.23869431404572095,0.25432392892854655
0.18434657523131337,0.28425994737553445
0.09303626017543161,0.29997690293945994
0.3182420228744748,0.2841354869049671
0.3336139827480557,0.35730732601342885
0.31940583745013085,0.29676058235795644
0.37511172385564173,0.08798141825677538
0.2829651217782285,0.08996841875179792
0.17499893883659745,0.09091169810767676
0.3204757607936045,0.10639938438371505
0.12138922877748395,0.043588333570727944
0.053287516206870916,0.09534423767349626
0.14065003247703756,0.18089880184489512
0.13146834337641145,0.10178342938758576
0.1786847155790129,0.06311770986466372
0.2541383299812093,0.08214051020822012
0.2518871239258596,0.003769717057287332
0.15205017487760092,0.10416564646458532
0.27014350979276447,0.2513237765327653
0.13096395094305957,0.24606586753055182
0.11439760725543761,0.16898116590881493
0.3758475690939083,0.22314985632696774
0.3500121956245604,0.15249779586823786
0.15783649500046873,0.0636963418769505
0.24214863798322167,0.09703646336980665
0.32536902245222593,0.16188036853539373
0.4480040727845838,0.18483568304547277
0.4731014174986377,0.1571312190005871
0.46937633744972734,0.18612395809169616
0.16329528756921197,0.17159265227370168
0.17663439309019294,0.22021520944201137
0.3163139773391947,0.24299584258989063
0.24307008216882553,0.24526014974740531
0.2429281535620382,0.20548083654045965
0.24243249519679633,0.2207589051818582
0.19694765199700023,0.2474414832578751
0.26860849732243386,0.23274423014579082
0.33535424581897105,0.27645824103628663
0.539794761586515,0.2895069387926104
0.8145226904691968,0.2580708441477319
0.7052944346856722,0.34206856067852526
-0.22417417599423745,0.24775154267577973
-0.16006393254988946,0.24782359873768714
-0.16643543523612656,0.3543683120944175
0.13241817328337277,0.27699538622505093
0.41720338159470705,-0.0782060627060435
0.10584477105873073,-0.06144538600297428
0.05616539164911234,0.03456385769608164
0.41374469062315133,-0.19827984756514705
-0.02489112744564212,-0.09784898188540912
0.10204981846494043,-0.23287112431475915
0.05282897763109649,-0.280181387749543
0.5060747081308743,-0.11991778848232426
0.7188628094945404,-0.18838633191355683
-0.055859949446636206,-0.17647524652855912
0.22089646675459051,-0.017436600313766364
0.04905149317352617,0.10898685206129934
-0.24916889540799894,0.2714667211114278
0.5834039636596909,0.5837096560435405
-0.04936835332388676,0.07017265338050747
-0.334596815591803,-0.15346752760982013
-0.24971040763081828,0.262036111069667
-0.14084243215683082,0.15500228989877726
-0.04269989232191003,0.000265172228154179
0.28143884337600794,-0.137471081866375
-0.6571939882683079,-0.2908260332585923
0.5255604140842601,0.029028642031376003
-1.5818632285217784,-0.4264158901150916
-0.46114036140338105,-0.3036520122781114
-1.4088697249842506,-0.566396799713888
-1.9621467375477344,-1.051336279867789
-1.3422025831007032,-0.7929781781402544
-2.4922806531367745,-1.3616882890540891
-2.6067624508884575,-1.6975743463599424
-2.669639007212269,-1.789937116623078
-1.6859034478479695,-1.6918360636116796
-1.8078310386634182,-2.2843814463976746
-2.4401753863096065,-2.7963725190052395
-1.9865781095684014,-3.0423631802890294
-2.6896312891160346,-3.0426579550877415
-1.6937117047382997,-2.3772857288836295
-4.047425150460896,-3.464797302013793
-3.218586105510226,-3.1346931977967527
-4.326406570513142,-3.423164182850502
-2.9775476608447997,-2.80811547357912
-1.6615812516786772,-1.8884508543526732
-0.052228760629908215,-1.1422382772395288
0.08112299127340639,-1.1874873006003552
-4.6498291126260405,-4.6507483732946175
-5.504813590463963,-3.336642320635922
-9.459102880543302,-5.0514696016979475
-7.543264297205417,-4.586871766172211
-6.099308853955513,-4.3770881842383815
-6.814670518987148,-6.167827618278378
-4.868776915524276,-4.184881914375905
-2.6746763809947054,-0.1278505058432219
-1.9711100749456107,0.6518375708184835
-10.909924393086172,-10.161951901248864
-8.706712042000854,-9.267586602061515
-12.027118696688133,-9.549156581549859
-6.578424894197079,-6.01077378904158
-10.205128766950596,-9.662118651450404
-8.774085551642797,-8.912584944938436
-6.6478651027055475,-7.706127373493871
-7.753579565535443,-8.261586811326339
-10.542895924175637,-9.771890602973775
-10.270473789273993,-10.014550309032119
-9.756605983781295,-9.358710226411546
-8.280522270988795,-8.084208805597596
-8.01781897037654,-8.344279876433202
-5.353744781399535,-5.517798966226489
-8.960933470719795,-10.717066343390986
