"","Time","PAR","DiffRad","RelHum","AirTemp","SoilTempA","FricVel","NEE","SoilWatCont","DiffuseFract","VaporPressureDeficit"
"773",2019-08-02 07:30:00,709.57122,216.10245,59.51508,12.45133,11.5035,0.98553,-8.183,0.157,0.304553572508197,585.139700197798
"774",2019-08-02 08:00:00,855.77351,249.85506,58.20297,12.79733,11.491,0.95242,-11.046,0.165,0.29196400341955,617.974734304768
"775",2019-08-02 08:30:00,945.359,309.49116,56.40736,12.89267,11.4835,0.93006,-9.63,0.176,0.327379503447896,648.560237422731
"776",2019-08-02 09:00:00,1058.99872,343.828,54.454,13.24267,11.4915,0.89793,-12.465,0.166236842105263,0.324672724816891,693.306219072718
"777",2019-08-02 09:30:00,1183.46697,346.56894,52.39514,13.64533,11.5025,1.05127,-12.739,0.157,0.292842089205075,743.917475037271
"778",2019-08-02 10:00:00,1156.95646,483.37244,51.15861,14.09,11.523,0.7906,-10.474,0.159,0.417796569457765,785.609814886009
"779",2019-08-02 10:30:00,666.76565,520.32394,51.30356,14.02433,11.558,1.01425,-12.955,0.165,0.780370044557634,779.948905536689
"780",2019-08-02 11:00:00,585.2995,566.08144,50.61739,14.071,11.6155,1.0366,-11.16,0.16,0.967165425564177,793.337143919514
"781",2019-08-02 11:30:00,1316.85591,560.69967,47.68656,14.738,11.6535,1.01706,-17.349,0.16,0.425786652694599,877.47519001454
"782",2019-08-02 12:00:00,997.19572,643.78328,46.99875,15.03933,11.7025,0.86126,-13.006,0.161,0.645593705516506,906.442713904637
"783",2019-08-02 12:30:00,872.6343,710.45462,47.18261,14.94533,11.747,0.83961,-16.088,0.166,0.814149317761174,897.847898095474
"784",2019-08-02 13:00:00,1025.16285,699.88111,46.08039,15.10467,11.799,1.00292,-11.523,0.176,0.682702372603533,926.033862723117
"785",2019-08-02 13:30:00,933.20406,619.11523,46.37853,15.16667,11.847,1.0213,-17.222,0.166236842105263,0.663429636171964,924.592804942049
"786",2019-08-02 14:00:00,687.92329,641.65506,46.37656,14.95767,11.9305,0.9729,-14.499,0.184,0.932742166644772,912.274773983787
"787",2019-08-02 14:30:00,513.04984,504.84083,48.84336,14.646,11.9885,0.89317,-11.15,0.179,0.983999585693273,852.991985595705
"788",2019-08-02 15:00:00,612.93633,525.19483,49.48039,14.529,12.0475,0.80446,-11.688,0.164,0.856850547592765,836.028079000911
"789",2019-08-02 15:30:00,605.47667,569.38077,48.78458,14.68767,12.104,0.82769,-14.491,0.155,0.940384325625626,856.27223277382
"790",2019-08-02 16:00:00,492.09333,454.14662,48.85783,14.60533,12.127,0.66405,-8.073,0.157,0.922887168578367,850.51419832385
"791",2019-08-02 16:30:00,406.97271,378.90928,49.771,14.46933,12.1485,0.64833,-9.82,0.157,0.931043459891942,828.019147088486
"792",2019-08-02 17:00:00,411.03805,339.84416,50.06372,14.519,12.194,0.72144,-8.501,0.172,0.826794891616482,825.840926308288
"793",2019-08-02 17:30:00,395.96972,291.724,50.57017,14.29867,12.2275,0.60829,-5.652,0.178,0.736733101712929,805.897659069663
"794",2019-08-02 18:00:00,257.45217,234.50034,50.66592,14.01933,12.2275,0.63471,-3.44,0.17,0.910850120237868,789.905399705756
"795",2019-08-02 18:30:00,201.61622,192.27084,51.47336,13.84333,12.2365,0.65509,-1.974,0.155,0.953647677751324,768.148744361031
"796",2019-08-02 19:00:00,120.94622,119.89145,54.12133,13.53633,12.254,0.55533,-0.244,0.166236842105263,0.991279016409112,711.87263245947
"797",2019-08-02 20:00:00,56.03267,51.31428,56.55742,12.86867,12.2375,0.48769,3.112,0.166236842105263,0.91579216196551,645.312824564305
"798",2019-08-03 04:30:00,64.52894,61.66139,90.47389,6.62333,11.3625,0.37402,0.551,0.161,0.955561799093554,93.0280615006822
"799",2019-08-03 05:00:00,109.31884,107.91511,91.44681,6.596,11.298,0.39679,-0.595,0.157368421052632,0.987159303922361,83.369821238284
"800",2019-08-03 05:30:00,239.10855,161.52639,91.26169,6.877,11.214,0.44876,-1.687,0.155,0.675535818355303,86.8372595978874
"801",2019-08-03 06:00:00,353.38167,207.39689,89.47828,7.493,11.1525,0.36913,-5.488,0.152,0.586892042249956,109.070574113632
"802",2019-08-03 06:30:00,415.54156,256.183,86.99675,8.25667,11.1075,0.55491,-5.662,0.153,0.616503918404696,141.998668427857
"803",2019-08-03 07:00:00,352.62678,308.69768,85.55472,8.61367,11.064,0.51649,-8.634,0.169,0.875423244939026,161.614589613074
"804",2019-08-03 07:30:00,370.86289,353.42588,79.441,9.22767,11.025,0.55701,-6.132,0.157368421052632,0.952982596883716,239.763119456567
"805",2019-08-03 08:00:00,364.42578,364.09378,70.79906,9.401,11.016,0.83531,-9.99,0.145,0.999088977733683,344.547896630393
"806",2019-08-03 08:30:00,526.1549,500.43999,62.20442,9.598,11.0235,0.69614,-9.809,0.166,0.951126730930378,451.908178180007
"807",2019-08-03 09:00:00,379.5955,379.44072,58.56605,9.756,11.04,0.91011,-11.34,0.157368421052632,0.999592250171564,500.697831727553
"808",2019-08-03 09:30:00,534.47305,517.43522,56.08794,10.034,11.0615,0.67601,-11.879,0.147,0.968122190632437,540.6304204483
"809",2019-08-03 10:00:00,541.86211,539.77,53.73514,10.27567,11.0765,0.72401,-12.906,0.16,0.996139036183947,578.884948060734
"810",2019-08-03 10:30:00,446.86511,446.72072,56.43403,10.09667,11.1025,0.65831,-10.663,0.159,0.999676882359422,538.625523299037
"811",2019-08-03 11:00:00,441.18955,441.18866,56.65925,10.188,11.135,0.52974,-9.47,0.167,0.999997982726472,539.126665122516
"812",2019-08-03 11:30:00,533.83906,533.83906,54.28839,10.29467,11.1545,0.59695,-11.415,0.156,1,572.689462304993
"813",2019-08-03 12:00:00,575.06173,575.06173,52.50372,10.58567,11.175,0.72283,-15.856,0.151,1,606.723690834459
"814",2019-08-03 12:30:00,604.79972,604.15233,52.08978,10.784,11.196,0.6069,-13.424,0.16,0.99892957953089,620.15397510174
"815",2019-08-03 13:00:00,907.30363,661.34461,50.60961,11.31,11.223,0.67733,-13.774,0.162,0.728912117325046,662.053077888717
"816",2019-08-03 13:30:00,915.2201,525.71028,50.54719,11.57033,11.26,0.59316,-12.969,0.162,0.574408582154173,674.419370294538
"817",2019-08-03 14:00:00,962.62405,522.44577,48.81131,12.221,11.285,0.67178,-19.183,0.153,0.542730851156274,728.72228485051
"818",2019-08-03 14:30:00,992.09861,526.71217,47.5964,12.264,11.3185,0.54383,-11.834,0.146,0.530907073844202,748.131883670457
"819",2019-08-03 15:00:00,638.67383,523.13016,48.23658,12.38667,11.349,0.46948,-11.862,0.158,0.819088140812033,744.978556354899
"820",2019-08-03 15:30:00,1049.53923,472.20011,47.09897,12.90467,11.3825,0.53629,-13.985,0.157368421052632,0.449911824639466,787.666649795653
"821",2019-08-03 16:00:00,606.20799,456.47878,46.29225,13.19067,11.411,0.53528,-11.709,0.158,0.753006868154278,814.773902772816
"822",2019-08-03 16:30:00,291.02712,284.79612,48.42425,12.88467,11.449,0.42639,-5.263,0.149,0.978589624224711,766.929118960037
"823",2019-08-03 17:00:00,679.24916,348.91672,47.5245,13.27567,11.4875,0.50397,-11.776,0.143,0.513680016917503,800.510423002818
"824",2019-08-03 17:30:00,630.09295,352.84239,46.50695,13.47867,11.489,0.56937,-13.729,0.149,0.559984665754473,826.908412048975
"825",2019-08-03 18:00:00,333.37272,213.69022,48.72125,13.35633,11.5085,0.55146,-8.857,0.146,0.640994920040248,786.381908534257
"826",2019-08-03 18:30:00,181.08055,170.55905,56.29239,12.40033,11.559,0.41282,-3.159,0.153,0.941896023620428,629.604495745154
"827",2019-08-04 04:30:00,32.60644,32.60639,81.44758,6.72833,11.001,0.35975,1.829,0.153162790697674,0.999998466560594,182.489766812189
"828",2019-08-04 05:00:00,71.96244,71.96244,82.31794,6.70633,10.934,0.36548,0.819,0.152,1,173.665366746759
"829",2019-08-04 06:00:00,330.30206,185.81872,81.26878,7.41967,10.8265,0.38444,-5.871,0.153162790697674,0.562572089317275,193.200510594874
"830",2019-08-04 06:30:00,362.98834,200.56927,79.31781,7.87,10.7775,0.36304,-4.197,0.162,0.552550172823733,219.987284201098
"831",2019-08-04 07:00:00,531.45088,245.44855,76.63611,8.34667,10.751,0.46721,-7.964,0.165,0.461846163468579,256.704251308383
"832",2019-08-04 07:30:00,711.54844,273.61838,72.36653,9.036,10.706,0.55121,-9.457,0.167,0.384539357573463,318.125456183293
"833",2019-08-04 08:00:00,823.94322,308.52356,69.19042,9.64867,10.6765,0.52614,-15.322,0.157,0.37444759846437,369.635842145976
"834",2019-08-04 08:30:00,776.5958,362.22828,64.849,10.00667,10.67,0.54084,-11.407,0.158,0.466430902665196,431.975503638061
"835",2019-08-04 09:00:00,622.56951,444.36116,60.152,10.24233,10.6735,0.63674,-13.278,0.152,0.713753489148545,497.484203026719
"836",2019-08-04 09:30:00,696.24722,563.00378,56.78979,10.819,10.694,0.5735,-13.788,0.164,0.808626252037315,560.621502490019
"837",2019-08-04 10:00:00,991.69042,572.6411,52.91153,11.452,10.696,0.81967,-13.201,0.147,0.577439378712562,637.164657497868
"838",2019-08-04 10:30:00,743.23844,614.79801,53.45619,11.462,10.7265,0.77262,-16.092,0.149,0.827188122831752,630.211977288131
"839",2019-08-04 11:00:00,871.67695,701.574,51.33115,11.85567,10.7725,0.68637,-10.728,0.153162790697674,0.804855514419648,676.363744805917
"840",2019-08-04 11:30:00,865.42182,701.24044,51.01764,12.12333,10.825,0.59531,-13.079,0.145,0.810287450344157,692.842642805341
"841",2019-08-04 12:00:00,976.77511,695.06794,49.55067,12.63967,10.8805,0.61303,-14.288,0.158,0.711594647410702,738.229979985909
"842",2019-08-04 12:30:00,1147.65392,607.30256,47.76211,12.96967,10.9525,0.93997,-19.563,0.154,0.529168723616611,781.10866356197
"843",2019-08-04 13:00:00,1221.95818,504.791,45.10434,13.27667,10.9975,0.87612,-16.199,0.155,0.413100062065954,837.484470688113
"844",2019-08-04 13:30:00,1355.46118,421.16899,44.01051,13.545,11.0635,0.90534,-17.102,0.158,0.310720067984536,869.247064590177
"845",2019-08-04 14:00:00,1203.0158,480.52406,42.97697,13.77333,11.1295,0.63607,-12.427,0.152,0.399432875278945,898.544439420803
"846",2019-08-04 14:30:00,899.65783,402.60045,42.96244,13.762,11.1855,0.79909,-10.698,0.146,0.447503969370222,898.111593997782
"847",2019-08-04 15:00:00,1095.40771,337.09294,42.00925,14.18233,11.234,0.95293,-14.037,0.152,0.307732853185779,938.37611063344
"848",2019-08-04 15:30:00,1103.81306,358.74861,41.63278,14.61333,11.251,0.84973,-10.424,0.146,0.325008484679462,971.171213141161
"849",2019-08-04 16:00:00,912.15447,345.2605,41.13825,14.553,11.304,0.8632,-11.39,0.153,0.378510999348608,975.590442550287
"850",2019-08-04 16:30:00,801.57567,317.02933,41.93367,14.67233,11.3365,0.81725,-10.743,0.148,0.39550767552613,969.852079101451
"851",2019-08-04 17:00:00,627.63023,249.69211,42.86114,14.577,11.3825,0.8823,-8.745,0.146,0.39783314771183,948.504297052983
"852",2019-08-04 17:30:00,517.60356,218.86272,43.74642,14.338,11.4025,0.76553,-6.438,0.153162790697674,0.422838513707286,919.48909688224
"853",2019-08-04 18:00:00,379.87205,194.97206,46.15703,14.09467,11.422,0.75757,-5.895,0.139,0.513257187518797,866.322136404272
"854",2019-08-04 18:30:00,285.64167,166.87889,47.10625,13.95767,11.4405,0.66114,-5.024,0.154,0.584224598602858,843.518234949681
"855",2019-08-04 19:00:00,219.56294,146.71928,48.07583,13.823,11.458,0.52977,-2.87,0.148,0.668233354863986,820.844592727115
"856",2019-08-04 19:30:00,129.84267,112.72078,49.68192,13.55067,11.455,0.47637,-1.779,0.149,0.868133565029123,781.485919469483
"857",2019-08-04 20:00:00,53.40433,49.12661,51.011,13.11533,11.471,0.36364,0.105,0.149,0.91989937894549,739.538898294159
"858",2019-08-05 06:00:00,373.11073,181.76377,79.75572,9.88,10.4865,0.385,-6.049,0.149,0.487157713207551,246.681000823845
"859",2019-08-05 06:30:00,491.71549,197.34722,78.39361,11.397,10.426,0.35062,-5.969,0.148365853658537,0.401344322099757,291.297641948828
"860",2019-08-05 07:00:00,587.31389,212.93517,75.41739,12.745,10.3775,0.49073,-9.022,0.148365853658537,0.362557694659665,362.212917085298
"861",2019-08-05 07:30:00,721.83167,233.55678,71.85214,13.76133,10.3675,0.60356,-9.555,0.142,0.323561281261045,443.19599579382
"862",2019-08-05 08:00:00,855.77317,259.0475,67.48528,14.80367,10.3575,0.69476,-11.871,0.155,0.302705797612234,547.69789292617
"863",2019-08-05 08:30:00,967.4954,300.0305,62.6478,15.73033,10.37,0.71756,-10.149,0.159,0.310110518354919,667.778065116988
"864",2019-08-05 09:00:00,1077.16913,318.8,57.13839,16.606,10.4375,0.90027,-13.952,0.15,0.295960950904711,810.29515724953
"865",2019-08-05 09:30:00,1076.47808,422.36361,53.43081,17.03967,10.5375,0.81249,-11.67,0.149,0.392356907072367,904.952148471638
"866",2019-08-05 10:00:00,807.62587,438.33411,52.0103,17.399,10.62,0.95842,-12.73,0.153,0.542744018341067,953.997973637126
"867",2019-08-05 10:30:00,720.79037,517.94251,52.55897,17.25033,10.7365,0.9656,-11.003,0.151,0.718575790628279,934.269653731651
"868",2019-08-05 11:00:00,1041.74615,411.317,51.61361,17.54233,10.8625,0.94809,-12.408,0.155,0.39483419257177,970.62801246762
"869",2019-08-05 11:30:00,1107.78386,472.04228,48.0435,17.986,10.98,1.08395,-12.477,0.141,0.426114061636536,1071.7837609294
"870",2019-08-05 12:00:00,1479.45353,416.94694,42.08942,18.8,11.096,1.01339,-13.042,0.14,0.281824965465458,1257.14338600797
"871",2019-08-05 12:30:00,1296.56322,411.55994,39.24772,18.78433,11.2015,1.11447,-13.735,0.159,0.317423735033915,1317.54126266192
"872",2019-08-05 13:00:00,1191.5644,406.13811,36.81978,18.87233,11.3075,1.04766,-12.804,0.148365853658537,0.340844447853595,1377.74952266321
"873",2019-08-05 13:30:00,1054.99948,410.77006,37.00433,18.88967,11.405,0.96519,-7.53,0.148,0.389355699018923,1375.21336888536
"874",2019-08-05 14:00:00,794.82929,385.89828,35.99575,18.79833,11.5125,0.94181,-8.968,0.153,0.485510895050181,1389.28195471672
"875",2019-08-05 14:30:00,1054.59537,380.81872,34.30306,19.37267,11.5815,0.97075,-9.15,0.148,0.36110410763514,1478.0110430277
"876",2019-08-05 15:00:00,746.75049,437.05294,34.75289,19.08833,11.655,0.97966,-6.624,0.145,0.58527305418976,1442.12754995143
"877",2019-08-05 15:30:00,525.61721,466.42071,33.98239,18.67267,11.714,0.78958,-5.729,0.138,0.887377165599277,1421.77108476157
"878",2019-08-05 16:00:00,918.20552,320.32589,32.99142,19.16567,11.7985,0.82171,-9.278,0.151,0.348860775744411,1488.21679906375
"879",2019-08-05 16:30:00,833.08629,348.31971,39.21796,19.28133,11.848,0.78405,-9.517,0.146,0.418107600834483,1359.68818261617
"880",2019-08-05 17:00:00,492.63033,310.01221,40.25632,18.77867,11.8975,0.59167,-2.923,0.147,0.629299884966482,1295.20943297762
"881",2019-08-05 17:30:00,514.87461,280.04816,34.8495,18.94267,11.9385,0.66284,-8.556,0.143,0.543915265116685,1426.96747597929
"882",2019-08-05 18:00:00,467.41856,269.6885,45.26711,18.61867,11.9915,0.66281,-6.298,0.147,0.576974307567076,1174.76531817053
"883",2019-08-05 18:30:00,299.76261,201.62256,44.06451,18.51467,12.041,0.52192,-3.787,0.143,0.672607434262732,1192.78681121654
"884",2019-08-05 19:00:00,162.12356,128.3265,40.0051,17.898,12.0915,0.4301,0.751,0.148,0.791535172309318,1230.77174442797
"885",2019-08-06 06:00:00,319.336,184.27472,71.71972,8.883,11.0665,0.45904,-7.005,0.167,0.577055890973771,322.22286669427
"886",2019-08-06 06:30:00,418.73744,203.42556,70.57978,9.25833,10.996,0.37973,-8.626,0.147052631578947,0.485806953397814,343.814407497482
"887",2019-08-06 07:30:00,674.91272,252.99967,64.94725,10.955,10.9,0.5235,-12.264,0.14,0.374862797073968,458.918042131903
"888",2019-08-06 08:00:00,794.86083,286.0575,60.24892,11.78067,10.8735,0.57319,-12.366,0.135,0.35988375474484,549.701909057544
"889",2019-08-06 08:30:00,916.93089,326.06316,56.15956,12.187,10.864,0.40972,-11.748,0.147052631578947,0.355602765220397,622.717209270113
"890",2019-08-06 09:00:00,1033.77398,357.361,51.08931,13.04,10.846,0.38714,-11.867,0.147052631578947,0.345685814224111,734.729589950849
"891",2019-08-06 09:30:00,1131.19,367.34439,46.28581,13.88067,10.8865,0.50384,-15.163,0.145,0.324741546512964,852.329754239397
"892",2019-08-06 10:00:00,1226.75467,388.478,42.31258,14.58467,10.9265,0.48739,-14.986,0.137,0.316671303154689,958.084946119081
"893",2019-08-06 10:30:00,1289.41077,381.86456,41.58817,15.371,10.9575,0.6172,-15.161,0.145,0.296154312407364,1020.50128106173
"894",2019-08-06 11:00:00,1329.04297,378.97828,41.80808,15.66867,11.03,0.41458,-13.417,0.141,0.285151261888846,1036.24905003915
"895",2019-08-06 11:30:00,1379.7908,408.39584,40.48656,16.25867,11.1265,0.59568,-14.213,0.147,0.295983883933709,1100.494150797
"896",2019-08-06 12:00:00,1409.9305,453.82272,40.18056,16.879,11.2035,0.47427,-14.472,0.142,0.321875950623098,1150.65699667934
"897",2019-08-06 12:30:00,1342.83792,432.88545,39.88158,16.90467,11.3,0.64101,-13.546,0.144,0.322366119955862,1158.29235935782
"898",2019-08-06 13:00:00,1350.5957,389.56345,38.41861,17.29067,11.39,0.63136,-9.289,0.149,0.288438242473303,1215.83741610369
"899",2019-08-06 13:30:00,1312.84467,384.04284,37.36247,17.617,11.471,0.36917,-9.448,0.143,0.292527249244193,1262.43771905961
"900",2019-08-06 14:00:00,1261.42927,349.39449,37.87678,17.82567,11.5765,0.51291,-9.499,0.14,0.276983021013933,1268.64435821159
"901",2019-08-06 14:30:00,1234.84143,334.72639,38.04897,18.13167,11.6675,0.53362,-11.72,0.144,0.271068318464177,1289.70915692776
"902",2019-08-06 16:00:00,940.21489,321.867,36.67994,18.50333,11.884,0.44197,-7.829,0.149,0.342333442517593,1349.29922161206
"903",2019-08-06 16:30:00,820.72049,309.41528,36.35439,18.73533,11.942,0.49508,-5.102,0.142,0.377004453733085,1376.06829001961
"904",2019-08-06 17:00:00,722.1785,276.01478,35.59694,18.79633,12.0075,0.38939,-5.369,0.14,0.382197448414762,1397.76386896407
"905",2019-08-06 17:30:00,540.35195,229.63983,37.36025,18.747,12.049,0.50361,-5.745,0.143,0.424981958517962,1355.3091774365
"906",2019-08-06 18:00:00,410.96166,201.27783,37.54767,18.598,12.115,0.43094,-4.675,0.141,0.489772768583814,1338.71962017115
"907",2019-08-06 18:30:00,251.98427,162.26394,39.06739,18.38133,12.169,0.48393,-2.738,0.135,0.643944719247753,1288.53672988753
"908",2019-08-06 19:30:00,115.86168,90.83655,41.10903,17.73933,12.222,0.36133,-1.165,0.143,0.784008569528769,1196.11500862027
"909",2019-08-06 20:00:00,49.50167,45.34267,42.79142,16.888,12.2415,0.44977,1.018,0.149,0.915982632505126,1101.06417830165
"910",2019-08-07 04:30:00,38.22828,38.20694,71.33206,10.95767,11.449,0.38091,9.579,0.141078947368421,0.99944177451876,375.393396693629
"911",2019-08-07 05:30:00,100.78139,100.78139,77.31158,10.79667,11.371,0.40411,0.788,0.153,1,293.928703768673
"912",2019-08-07 06:00:00,131.42394,131.42394,81.06478,11.50133,11.3465,0.45449,0.629,0.143,1,257.055011049115
"913",2019-08-07 06:30:00,106.02333,106.02333,81.33967,11.70133,11.3285,0.39194,3.357,0.151,1,256.697023236257
"914",2019-08-07 07:00:00,268.82034,262.642,81.76644,12.06133,11.3215,0.41834,-4.849,0.188,0.977016843293926,256.857460926885
"915",2019-08-07 07:30:00,477.10328,367.705,80.71175,12.93033,11.33,0.42858,-10.725,0.141078947368421,0.770703148383302,287.673996164351
"916",2019-08-07 08:00:00,751.99479,324.3911,79.03408,14.22167,11.338,0.65057,-12.183,0.146,0.431374132259613,340.125416173987
"917",2019-08-07 08:30:00,604.12289,425.43411,76.23147,14.85267,11.354,0.63453,-11.754,0.145,0.704217828925502,401.638458268399
"918",2019-08-07 09:00:00,548.18861,523.34095,75.13322,14.99333,11.4105,0.63406,-11.569,0.137,0.954673155285003,424.021424441728
"919",2019-08-07 09:30:00,790.34552,617.85061,71.65822,15.57567,11.4765,0.60604,-16.196,0.136,0.781747469132235,501.696489642576
"920",2019-08-07 10:00:00,1133.1924,607.61767,67.12767,16.56033,11.5365,0.72747,-11.948,0.141078947368421,0.536199916271941,619.646763654478
"921",2019-08-07 10:30:00,1062.95313,601.17611,63.59942,17.07467,11.631,0.65221,-13.438,0.141078947368421,0.565571607094285,708.921382521546
"922",2019-08-07 11:30:00,761.24765,687.8695,58.86189,17.83133,11.8485,0.66432,-14.413,0.134,0.903608043978855,840.39804687012
"923",2019-08-07 12:00:00,1157.85735,762.63427,56.13128,18.40567,11.966,0.60145,-12.771,0.137,0.658659954959046,929.104557895183
"924",2019-08-07 15:00:00,1016.90851,443.43579,50.02914,19.43233,12.5535,0.86422,-9.831,0.132,0.436062620815318,1128.39392416885
"925",2019-08-07 15:30:00,853.07799,427.43433,52.54944,19.16567,12.6225,0.48968,-8.766,0.138,0.501049534755902,1053.84594804102
"926",2019-08-07 16:00:00,831.72468,461.15506,55.31625,18.964,12.675,0.59122,-8.631,0.126,0.554456385735722,979.995464566811
"927",2019-08-07 16:30:00,369.264,367.60178,57.31217,18.506,12.765,0.50012,-5.115,0.132,0.99549855929633,909.795223812691
"928",2019-08-07 17:00:00,534.40761,384.90577,58.06386,18.483,12.8395,0.49115,-5.859,0.141078947368421,0.72024754662457,892.488018324719
"929",2019-08-07 17:30:00,197.40279,186.07716,58.52461,18.17467,12.88,0.6027,-0.205,0.139,0.942626798739775,865.777949207348
"930",2019-08-07 18:00:00,20.34772,19.19583,75.61628,14.81967,12.93,0.81783,5.457,0.13,0.94338972621994,411.158284890758
"931",2019-08-08 05:30:00,95.57244,95.563,97.78347,11.981,12.371,0.36804,2.08,0.141,0.999901226755328,31.0594882940643
"932",2019-08-09 06:30:00,368.13789,260.81961,91.25461,12.50833,12.7025,0.43738,-11.12,0.141,0.708483470690833,126.873673125783
"933",2019-08-09 07:00:00,347.47472,291.85517,89.07317,12.67567,12.65,0.46756,-6.481,0.171,0.839932096355096,160.271381785444
"934",2019-08-09 07:30:00,273.14617,272.41784,85.68653,13.18367,12.644,0.42933,-1.257,0.14,0.997333552214919,217.043367518397
"935",2019-08-09 08:00:00,374.59833,373.18767,82.94186,13.57833,12.623,0.46492,-4.191,0.147625,0.996234206383141,265.406176368689
"936",2019-08-09 08:30:00,453.06678,453.06678,81.75008,14.22067,12.621,0.35425,-9.806,0.147,1,296.045179115317
"937",2019-08-09 09:30:00,832.52439,671.77101,70.22342,15.68897,12.639,0.58476,-12.979,0.145,0.806908503905813,530.934349605343
"938",2019-08-09 10:00:00,1090.7396,524.78717,66.48297,16.13567,12.6615,0.57304,-13.947,0.151,0.481129657344429,614.938263694575
"939",2019-08-09 10:30:00,1434.87187,474.39478,61.91058,16.77733,12.7075,0.54446,-14.846,0.151,0.330618217499797,727.95735953869
"940",2019-08-09 11:00:00,1259.7669,480.24034,61.54711,16.94167,12.7575,0.66048,-12.677,0.157,0.381213651509656,742.606168663827
"941",2019-08-09 11:30:00,1468.89763,472.51755,58.34366,17.54067,12.8135,0.66895,-17.253,0.162,0.321681743063334,835.53609493242
"942",2019-08-09 12:00:00,1537.06977,532.27889,56.02391,18.021,12.914,0.62596,-9.939,0.147,0.346294553694853,909.15852185039
"943",2019-08-09 12:30:00,1021.31347,473.33355,56.5177,17.995,12.984,0.66842,-8.752,0.146,0.463455700824155,897.481641657256
"944",2019-08-09 13:00:00,806.46822,364.04944,57.84167,17.898,13.0615,0.38998,-8.068,0.141,0.451412009762765,864.861535835046
"945",2019-08-09 13:30:00,1458.15734,497.88812,50.34562,19.07433,13.1315,0.65956,-9.337,0.142,0.341450203172176,1096.5309088018
"946",2019-08-09 14:00:00,868.51395,306.72733,51.68407,18.66133,13.175,0.46384,-6.209,0.146,0.353163389027891,1039.80565349833
"947",2019-08-09 16:00:00,811.90985,360.14456,42.19196,20.085,13.359,0.643,-10.318,0.139,0.443577030134565,1359.2882660298
"948",2019-08-09 17:00:00,700.44895,284.99456,41.89503,20.35233,13.435,0.51998,-3.68,0.144,0.406874134082148,1389.02902722537
"949",2019-08-09 17:30:00,544.28861,258.17516,45.44242,20.11433,13.436,0.56467,-6.207,0.146,0.474335040742447,1285.18698913131
"950",2019-08-09 18:00:00,429.21261,218.94128,48.19992,19.72433,13.4565,0.59406,-5.129,0.164,0.510099831409893,1191.10565495629
"951",2019-08-09 18:30:00,318.12538,196.14712,49.37206,19.33667,13.498,0.61498,1.266,0.142,0.616571742876975,1136.44937677762
"952",2019-08-09 19:00:00,175.44611,134.61155,53.05378,18.782,13.519,0.38444,-1.289,0.142,0.767252975856803,1017.97951092877
"953",2019-08-10 11:00:00,1186.2132,364.22677,48.92761,19.72733,12.526,0.40336,-4.961,0.138,0.30705000585055,1174.59152266703
"954",2019-08-10 13:00:00,1449.68337,482.11384,42.09069,21.15833,12.936,0.54295,-13.323,0.138,0.332564924159956,1454.75001690488
"955",2019-08-10 13:30:00,797.38842,438.26527,43.01122,21.13567,13.033,0.4344,-8.426,0.134,0.549625827272485,1429.63622143532
"956",2019-08-10 15:00:00,1135.81996,469.97661,40.91131,21.87367,13.345,0.47374,-4.422,0.132,0.413777382464735,1550.78284580249
"957",2019-08-10 15:30:00,993.9635,400.13744,38.56064,21.70767,13.4235,0.39603,-9.398,0.135,0.402567538948865,1596.21736078739
"958",2019-08-10 17:30:00,414.8565,247.73584,39.79561,21.69367,13.67,0.36214,-4.43,0.14,0.597160319291128,1562.79515822819
"959",2019-08-11 05:30:00,74.31044,74.31044,96.53464,12.63033,13.011,0.40854,3.944,0.147568181818182,1,50.677889447473
"960",2019-08-11 06:00:00,77.36644,77.35506,96.63658,12.86167,12.9775,0.38276,3.355,0.145,0.999852907798265,49.9386402404623
"961",2019-08-11 06:30:00,88.34667,88.16439,96.93358,12.99933,12.9325,0.42236,2.823,0.148,0.997936764339844,45.9409716255286
"962",2019-08-11 07:00:00,114.53144,114.52961,97.53858,13.26167,12.922,0.46839,3.218,0.153,0.99998402185461,37.5145084403939
"963",2019-08-11 07:30:00,245.62923,245.51167,97.65767,13.92433,12.9165,0.57582,-1.058,0.148,0.999521392466198,37.2733245380252
"964",2019-08-11 08:00:00,339.30794,339.09611,96.74867,14.57567,12.8915,0.62231,-7.45,0.146,0.999375699843629,53.9673968895149
"965",2019-08-11 08:30:00,415.16922,409.40216,95.41344,15.12167,12.905,0.65047,-8.188,0.143,0.986109134005647,78.8573360641619
"966",2019-08-11 09:00:00,526.54528,519.40794,92.50175,15.93067,12.909,0.658,-3.616,0.138,0.98644496442927,135.781538602031
"967",2019-08-11 09:30:00,481.83239,478.135,89.41928,16.37867,12.944,0.6765,-7.819,0.15,0.992326397982502,197.155241550873
"968",2019-08-11 10:00:00,456.11361,450.32389,87.59536,16.73933,12.9935,0.76613,-8.639,0.139,0.987306408155635,236.503687082847
"969",2019-08-11 10:30:00,373.26566,370.32872,85.91478,16.98833,13.064,0.76727,-7.857,0.145,0.992131770171411,272.820962437886
"970",2019-08-11 11:00:00,309.41062,300.42889,89.85508,16.37567,13.136,0.79135,-6.212,0.147,0.970971487662576,188.998675379129
"971",2019-08-11 11:30:00,436.69855,435.01266,88.82286,16.20633,13.215,0.56109,-4.035,0.141,0.996139465084095,205.993792563071
