R2,MSE,RMSE,MAE,MAPE,Model,Dataset
0.928636074066162,9.59041690826416,3.0968398260588423,1.777186632156372,70.59975862503052,Informer,DT
0.8176628947257996,24.503808975219727,4.950132217953348,2.678147554397583,77.67530679702759,Informer,DT
0.4337777495384216,76.09313201904297,8.723137739313932,4.980043411254883,212.3789548873901,LightGBM,DT
0.4062038660049438,79.79872131347656,8.933013003095683,5.128655910491943,200.1617670059204,Ablation_TCN,DT
0.3892744779586792,82.07382202148438,9.059460360390368,5.153337478637695,187.90051937103271,Baseline_PatchTST,DT
0.2690082788467407,98.236083984375,9.91141180581127,6.213284492492676,333.54341983795166,LSTM,DT
