真实值,预测值
79.45000193595887,79.53351902008058
78.15000106334688,78.67685068607331
77.45000259160996,77.67619382858277
78.11999912500383,76.18105307579042
78.58999832153322,76.42450776576997
77.56999995470048,77.78374363422395
77.7099986100197,77.7202642083168
78.25000232934953,77.98435399770737
78.20999974489213,78.26893861770631
80.4200022673607,78.19911592483521
79.96999916791917,78.96518619775773
79.46999803304674,79.0870486164093
79.13000204086305,78.57709878683092
79.54000255584718,78.54488891363145
79.11000074863435,78.6121088409424
79.1900007224083,78.06510726690293
78.43999902009965,78.8158103132248
78.26999842643738,78.82665776729584
78.59999896764756,78.4063916540146
77.23999941349031,77.55439894676209
79.210002014637,77.34815185546876
77.25000005960466,78.39843789339066
78.57000222444535,77.45848625659944
79.02000012874605,78.01688077449799
78.26999842643738,77.83995505809784
80.01000175237657,78.79255686283112
79.51000061750413,79.36666668176652
78.31000101089478,79.12298340559006
79.0599975180626,78.4054097723961
78.989998190403,78.29889379978181
79.1900007224083,78.00350328683854
79.31999873161317,78.98136906147005
79.38999805927277,78.94116906166077
79.47999867916108,79.16829542398453
79.36000131607057,79.25324117183686
78.25000232934953,78.61163608312607
78.10999847888948,78.53935089349747
78.82999824285508,78.07668204069138
78.06000044345856,78.84579666614533
77.7299999022484,77.66089933395386
77.61999799013138,76.97761882543564
77.799999229908,77.16504392147066
79.54999800682069,77.30376457214356
78.70000023365021,78.81556614160539
78.73000217199326,79.1314878511429
78.989998190403,79.19627125740053
79.18000007629395,79.23237229108811
78.86000018119813,79.53844920873642
79.21999746561052,79.6864587712288
79.35000066995622,79.39169167518617
74.71000219106675,79.08649793148042
78.59999896764756,77.92652688503266
77.35000132560731,78.0898517227173
78.39000098466875,79.04447963237763
78.97999754428865,79.14631478309633
78.989998190403,79.58161043882372
77.09000011205674,78.50202380657197
78.27999907255173,77.48846221923829
78.01000240802766,77.60467751979829
78.75999891519548,77.03604857444765
79.55999865293504,75.64319494962693
79.31999873161317,77.65142859220505
78.64000155210496,78.58636691808701
79.0599975180626,78.12453448295594
79.30999808549882,77.10700380802156
78.27999907255173,78.82008071899415
78.04999979734421,77.88555280923845
75.73000055789949,78.65635585546495
77.58000060081483,77.93855363607408
78.10999847888948,77.90678015470506
77.92000178813936,78.45575588226319
79.22999811172487,78.64442781209947
78.16000170946123,79.32033122062684
78.27999907255173,79.00895525932313
78.09999783277513,78.29750150203706
74.55000224351883,77.22720897674562
74.659998960495,75.51841286182405
74.6100009250641,76.14737817287445
75.09000076770783,75.87657106637955
77.11000140428544,75.60623152256012
77.11000140428544,76.59983337879181
77.87999920368196,76.40124392509462
77.02000078439714,76.89863709926607
76.11999978065492,76.80796630620958
78.28999971866608,76.20315320491791
76.41999838352204,77.87527682065965
76.83999954462053,77.42817260980607
77.01000013828279,77.50243714809419
76.13000042676927,77.3257088470459
76.02999916076661,76.57412262678147
77.42000065326691,78.23725864887238
77.12000205039979,78.81328547477723
77.35000132560731,78.93262305498124
76.51999964952469,78.2704971599579
76.40999773740769,76.69938786268236
